User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Year_round_warm,Latitude,Site,Tissue_Type,Notes,Comments
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,2.587,Graminoid,Spartina,patens,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,53.718,Graminoid,Spartina,patens,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,11.584,Graminoid,Spartina,patens,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,27.407,Graminoid,Spartina,patens,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,5.962,Graminoid,Spartina,patens,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,84.752,Graminoid,Spartina,patens,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,7.705,Graminoid,Spartina,patens,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,34.734,Graminoid,Spartina,patens,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,4.706,Graminoid,Spartina,patens,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,65.625,Graminoid,Spartina,patens,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,6.142,Graminoid,Spartina,patens,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,50.216,Graminoid,Spartina,patens,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,4.849,Graminoid,Spartina,patens,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,88.254,Graminoid,Spartina,patens,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,2.479,Graminoid,Spartina,patens,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,65.553,Graminoid,Spartina,patens,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,6.142,Graminoid,Spartina,patens,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,88.631,Graminoid,Spartina,patens,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,3.557,Graminoid,Spartina,patens,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,61.889,Graminoid,Spartina,patens,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,7.723,Graminoid,Spartina,patens,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,13.37,Forb,Plantago,maritima,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,1.059,Forb,Plantago,maritima,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,17.717,Forb,Plantago,maritima,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,1.74,Forb,Plantago,maritima,,,0.25,No,43.32806,Drakes_Island,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,10.122,Forb,Triglochin,maritima,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,2.541,Forb,Triglochin,maritima,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,28.791,Forb,Triglochin,maritima,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,3.668,Forb,Triglochin,maritima,,,0.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,7.301,Forb,Triglochin,maritima,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,2.735,Forb,Triglochin,maritima,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,16.739,Forb,Triglochin,maritima,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,5.272,Forb,Triglochin,maritima,,,1.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,4.212,Forb,Triglochin,maritima,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,1.331,Forb,Triglochin,maritima,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,41.902,Forb,Triglochin,maritima,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,4.91,Forb,Triglochin,maritima,,,2.25,No,43.33611,Little_River,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,18.043,Graminoid,Spartina,alterniflora,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,3.152,Graminoid,Spartina,alterniflora,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,24.565,Graminoid,Spartina,alterniflora,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,3.696,Graminoid,Spartina,alterniflora,,,0.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,8.152,Graminoid,Spartina,alterniflora,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,1.848,Graminoid,Spartina,alterniflora,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,21.957,Graminoid,Spartina,alterniflora,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,4.13,Graminoid,Spartina,alterniflora,,,1.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Mean,,7.935,Graminoid,Spartina,alterniflora,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Warmed_Var,,2.065,Graminoid,Spartina,alterniflora,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Mean,,26.63,Graminoid,Spartina,alterniflora,,,2.25,No,41.62583,Nag_Creek,,,
CP,25,Gedan_2009_EcolLett,2004,Pub25_Fig2,Perc_cover,mean_SE,,percent,Ambient_Var,,5.978,Graminoid,Spartina,alterniflora,,,2.25,No,41.62583,Nag_Creek,,,
CP,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Warmed_Mean,,9.831,Graminoid,Pseudoroegneria,spicata,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
CP,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Warmed_Var,,1.573,Graminoid,Pseudoroegneria,spicata,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
CP,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Ambient_Mean,,14.944,Graminoid,Pseudoroegneria,spicata,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
CP,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Ambient_Var,,1.629,Graminoid,Pseudoroegneria,spicata,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
KD,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Warmed_Mean,,13.483,Total,,,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
KD,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Warmed_Var,,1.517,Total,,,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
KD,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Ambient_Mean,,17.079,Total,,,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
KD,27,Fraser_2009_AnnBot,2005,Pub27_Fig4,Biomass_above,mean_SE,,g/0.25m^2,Ambient_Var,,1.573,Total,,,2.95,Annual_max_average,1.33,Yes,56.22751,,Total,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,78.633,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.401,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,82.13,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.701,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,74.64,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.595,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,75.768,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.82,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,78.246,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.856,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,82.746,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.57,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,78.881,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.276,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,80.271,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.449,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,75.751,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.226,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,81.758,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.933,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,83.538,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,1.644,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,86.737,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,2.263,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Mean,,86.034,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Warmed_Var,,2.503,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Mean,,84.746,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_leaf_appear,mean_SE,,julian_date,Ambient_Var,,1.479,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,84.235,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.216,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,91.318,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.466,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,80.782,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.293,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,84.715,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,1.709,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,80.102,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.397,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,85.759,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.774,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,80.816,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,1.174,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,84.094,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,2.673,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_5,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,102.011,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,84.592,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,4.177,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_6,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Mean,,78.948,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Warmed_Var,,0,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Mean,,98.992,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Phen_flwr,mean_SE,,julian_date,Ambient_Var,,0,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_7,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Mean,,10.889,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Var,,0.43,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Mean,,8.175,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Var,,0.404,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_1,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Mean,,14.735,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Var,,0.659,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Mean,,11.47,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Var,,0.604,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_2,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Mean,,8.942,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Var,,0.617,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Mean,,7.742,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Var,,0.591,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_3,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Mean,,7.966,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Warmed_Var,,0.396,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
CP,28,DeFrenne_2011_GlobChangBiol,2008,Pub28_Fig3,Height,mean_SE,,cm,Ambient_Mean,,7.477,Forb,Anemone,nemorosa,0.2,Entire_average,1.84,Yes,50.98363,Plant_lat_4,,,
