User,Pub_number,Pub_info,Study_year_start,File_name,Var_type,Value_error,Xunits,Yunits,Variable,Xvalue,Yvalue,Func_group,Genus,Species,Amount_warmed_C,Amount_warmed_type,Years_warmed,Latitude,Year_round_warm,Site,Tissue_Type,Notes,Comments
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.16,Graminoid,Alopecurus,alpina,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Alopecurus,alpina,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.29,Graminoid,Alopecurus,alpina,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Alopecurus,alpina,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,5.71,Graminoid,Arctagrostis,latifolia,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Arctagrostis,latifolia,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,3.63,Graminoid,Arctagrostis,latifolia,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Arctagrostis,latifolia,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,3.89,Graminoid,Carex,aquatilis,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Carex,aquatilis,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.76,Graminoid,Carex,aquatilis,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Carex,aquatilis,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,12.47,Graminoid,Poa,arctica,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Poa,arctica,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,6.76,Graminoid,Poa,arctica,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Poa,arctica,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,16.16,Lichen,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Lichen,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,32.71,Lichen,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Lichen,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,6.77,Bryophyte,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Bryophyte,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,12.15,Bryophyte,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Bryophyte,,,,,14,70.48333,No,Barrow_dry,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,3.09,Decid_Shrub,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",Barrow wet
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Decid_Shrub,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.34,Decid_Shrub,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Decid_Shrub,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.14,Decid_Shrub,Salix,pulchra,,,13,70.48333,No,Barrow_wet,,"Live, AC",Barrow wet
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Decid_Shrub,Salix,pulchra,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.06,Decid_Shrub,Salix,pulchra,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Decid_Shrub,Salix,pulchra,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,2.95,Decid_Shrub,Salix,rotundifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Decid_Shrub,Salix,rotundifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.28,Decid_Shrub,Salix,rotundifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Decid_Shrub,Salix,rotundifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,29.63,Forb,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,27.09,Forb,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,1.28,Forb,Draba,lactea,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Draba,lactea,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.11,Forb,Draba,lactea,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Draba,lactea,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,6.13,Forb,Cardamine,pratensis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Cardamine,pratensis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,3.8,Forb,Cardamine,pratensis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Cardamine,pratensis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.76,Forb,Petasites,frigidus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Petasites,frigidus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.91,Forb,Petasites,frigidus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Petasites,frigidus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.61,Forb,Ranunculus,nivalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Ranunculus,nivalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.32,Forb,Ranunculus,nivalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Ranunculus,nivalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,4.79,Forb,Saxifraga,hirculus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Saxifraga,hirculus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,5.54,Forb,Saxifraga,hirculus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Saxifraga,hirculus,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,2.31,Forb,Cerastium,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Cerastium,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,2.27,Forb,Cerastium,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Cerastium,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,3.74,Forb,Stellaria,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Stellaria,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,3.95,Forb,Stellaria,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Stellaria,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.62,Forb,Cochlearia,officinalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Cochlearia,officinalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.41,Forb,Cochlearia,officinalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Cochlearia,officinalis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.08,Forb,Pedicularis,kanei,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Pedicularis,kanei,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.04,Forb,Pedicularis,kanei,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Pedicularis,kanei,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,7.45,Forb,Saxifraga,cernua,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Saxifraga,cernua,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,5.53,Forb,Saxifraga,cernua,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Saxifraga,cernua,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.11,Forb,Saxifraga,foliolosa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Saxifraga,foliolosa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.53,Forb,Saxifraga,foliolosa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Saxifraga,foliolosa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,1.83,Forb,Saxifraga,hieracifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Forb,Saxifraga,hieracifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,1.66,Forb,Saxifraga,hieracifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Forb,Saxifraga,hieracifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,89.75,Graminoid,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,89.05,Graminoid,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.2,Graminoid,Luzula,arctica,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Luzula,arctica,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.37,Graminoid,Luzula,arctica,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Luzula,arctica,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.72,Graminoid,Luzula,confusa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Luzula,confusa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.34,Graminoid,Luzula,confusa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Luzula,confusa,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.8,Graminoid,Arctagrostis,latifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Arctagrostis,latifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.63,Graminoid,Arctagrostis,latifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Arctagrostis,latifolia,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,58.23,Graminoid,Carex,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Carex,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,49.73,Graminoid,Carex,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Carex,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,7.24,Graminoid,Dupontia,fisheri,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Dupontia,fisheri,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,11.62,Graminoid,Dupontia,fisheri,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Dupontia,fisheri,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,7.69,Graminoid,Eriophorum,angustifolium,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Eriophorum,angustifolium,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,8.86,Graminoid,Eriophorum,angustifolium,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Eriophorum,angustifolium,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,9.69,Graminoid,Eriophorum,russeolum,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Eriophorum,russeolum,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,10.23,Graminoid,Eriophorum,russeolum,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Eriophorum,russeolum,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,0.17,Graminoid,Juncus,biglumis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Graminoid,Juncus,biglumis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,0.09,Graminoid,Juncus,biglumis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Graminoid,Juncus,biglumis,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,2.05,Lichen,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Lichen,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,5.85,Lichen,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Lichen,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Mean,,10.27,Bryophyte,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Warmed_Var,,,Bryophyte,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Mean,,19.19,Bryophyte,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,89,May_2012_PolarBiol,1994,Pub89_Tbl2,Perc_cover,,,percent,Ambient_Var,,,Bryophyte,,,,,13,70.48333,No,Barrow_wet,,"Live, AC",
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_above,mean_SE,,mg,Warmed_Mean,,8.3,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Leaf,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_above,mean_SE,,mg,Warmed_Var,,1.49,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Leaf,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_above,mean_SE,,mg,Ambient_Mean,,11.3,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Leaf,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_above,mean_SE,,mg,Ambient_Var,,1.55,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Leaf,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_below,mean_SE,,mg,Warmed_Mean,,27.2,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Root,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_below,mean_SE,,mg,Warmed_Var,,2.57,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Root,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_below,mean_SE,,mg,Ambient_Mean,,25.5,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Root,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Biomass_below,mean_SE,,mg,Ambient_Var,,3.54,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Root,,
EP,100,Rinnan_2007_SoilBiolBiochem,1999,Pub100_Tbl2,Nitrogen_above,mean_SE,,mg/g,Warmed_Mean,,7.1,Graminoid,Carex,capillaris,3.5,,6,68.35,No,,Total,,
